ticker,entry_date,entry_price,shares,entry_score,stop_price,exit_date,exit_price,exit_reason,exit_score,pnl,return_pct,holding_days
ABNB,2025-06-17,136.158045,36.72203137170485,2,128.48865037447342,2025-06-23,128.4244060492862,stop_loss,,-283.9949321655501,-5.679898643310999,6
AMZN,2025-06-17,215.38763999999998,23.213959723965594,2,205.48916872473535,2025-10-20,213.81304,signal,-2.0,-36.55270098135565,-0.7310540196271087,125
DT,2025-06-17,54.167069999999995,92.3070049755322,2,51.604003410831595,2025-07-11,52.67365000000001,signal,-2.0,-137.853127370558,-2.75706254741116,24
MELI,2025-06-17,2448.0234,2.042464136576472,2,2305.0515362138594,2025-08-06,2303.8990104457525,stop_loss,,-294.36889687052724,-5.887377937410543,50
NOW,2025-06-17,200.870385,24.891673304653644,2,192.23034047067316,2025-06-23,192.13422530043783,stop_loss,,-217.45763317878254,-4.349152663575651,6
SHOP,2025-06-17,107.343645,46.57937598448422,2,98.50526420204442,2026-05-01,123.69812000000002,signal,-2.0,761.7812400538486,15.235624801076963,318
SNOW,2025-06-17,208.10399999999998,24.02644831430439,2,196.45314140065418,2025-08-08,196.35491482995386,stop_loss,,-282.2887875784735,-5.64577575156947,52
VEEV,2025-06-17,282.611235,17.692148721546754,2,265.8396519111958,2025-09-02,265.12737,stop_loss,,-309.3271398074467,-6.186542796148931,77
INTU,2025-06-18,762.751185,6.551738450071576,2,735.5230074738442,2025-08-11,735.1552459701073,stop_loss,,-180.80137480797848,-3.617947709893443,54
META,2025-06-18,698.5190849999999,7.1542014726801035,2,666.7572437078416,2025-10-30,666.4238650859877,stop_loss,,-229.6156695748179,-4.594752040885497,134
MSFT,2025-06-23,478.449105,10.373174454649835,2,463.7758160795844,2026-01-05,474.00288000000006,signal,-2.0,-46.12146758962456,-0.929299470630196,196
NET,2025-06-23,178.699305,27.773113240905307,2,165.80565079557522,2026-02-03,165.72274797017744,stop_loss,,-360.39938786632814,-7.261671795434554,225
NOW,2025-06-24,198.099,25.360671269162065,2,189.33606685229842,2025-07-11,191.904,signal,-2.0,-157.1093585124588,-3.127224266654549,17
ABNB,2025-06-25,132.8664,38.004322143154845,2,125.70188127510926,2025-08-01,129.935,signal,-2.0,-111.40586993044397,-2.2062763798823437,37
ORCL,2025-06-30,226.61325,22.547416121238122,2,212.1130700320636,2025-11-14,210.72458500000002,stop_loss,,-358.2483413659513,-7.011357455929856,137
ZS,2025-07-02,307.243545,16.339777764516665,2,290.8032316509824,2025-07-11,290.65783003515696,stop_loss,,-271.0068965911533,-5.398230568145223,9
ZS,2025-07-14,288.34409999999997,17.28300551829723,2,270.31786927337356,2025-08-07,270.1827103387369,stop_loss,,-313.8833977355557,-6.298512666381262,24
DT,2025-07-25,54.357164999999995,93.70628227547448,2,51.69008013671896,2025-08-01,51.7741,signal,-2.0,-242.04941802589826,-4.752023031370378,7
AAPL,2025-08-12,228.12400499999998,22.290469567524525,2,217.57683098183716,2026-08-24,311.42,end_of_period,,1856.7068416441757,36.513472135473,377
CRM,2025-08-15,236.118,21.517814694664338,2,222.85199630654722,2025-08-20,245.57715,signal,-2.0,203.54023686903403,4.0061113511041135,5
MELI,2025-08-25,2422.9708800000003,2.0857991549350334,2,2288.8401314693924,2025-10-01,2287.6957114036577,stop_loss,,-282.1568323419456,-5.583029070342871,37
ZS,2025-08-27,269.71479,18.743204261188723,2,255.27389027254517,2025-11-26,255.1462533274089,stop_loss,,-273.0610586409933,-5.401460065497732,91
INTU,2025-08-29,668.2539599999999,7.614925597119569,2,636.0802092538773,2025-11-03,669.3951350000001,signal,-2.0,8.68996271829447,0.17076965769124985,66
AAL,2025-09-02,13.26663,377.11446425247243,2,12.372154593241799,2025-09-16,12.365968515945179,stop_loss,,-339.6524730321704,-6.788924422063635,14
SNOW,2025-09-03,234.967425,21.42228501640466,2,216.25024337468935,2025-09-04,216.14211825300202,stop_loss,,-403.2810866554361,-8.011879411368605,1
SNOW,2025-09-05,224.03195999999997,22.582525089465303,2,205.24030849654335,2026-01-14,205.1376883422951,stop_loss,,-426.68036375729355,-8.433739390444506,131
VEEV,2025-09-09,282.491175,17.94677575913758,2,267.5989012998941,2025-11-21,249.62512500000003,stop_loss,,-589.8396294386032,-11.634363445158947,73
